text,title,label,type
"t yet To take upon you what is yours. You may Convey your pleasures in a spacious plenty And yet seem cold, the time",THE TRAGEDY OF MACBETH,0,train
"Shall cumber all the parts of Italy; Blood and destruction shall be so in use, And dreadful objects so familiar, Th",THE TRAGEDY OF JULIUS CAESAR,0,train
"fight. Ben. Part, fools! [Beats down their swords.] Put up your swords. You know not what you do.",THE TRAGEDY OF ROMEO AND JULIET,0,train
"n's hands. Listening their fear, I could not say ""Amen,"" When they did say, ""God bless us!"" LADY MACBETH. Consider it",THE TRAGEDY OF MACBETH,1,train
"y witness that, against my will, As Pompey was, am I compell'd to set Upon one battle all our liberties. You know th",THE TRAGEDY OF JULIUS CAESAR,1,train
"t his house. Three parts of him Is ours already, and the man entire Upon the next encounter yields him ours. CASCA. O,",THE TRAGEDY OF JULIUS CAESAR,1,train
"my lord. BRUTUS. Sleep again, Lucius. Sirrah Claudio! [To Varro.] Fellow thou, awake! VARRO. My lord? CLAUDIO. My lord",THE TRAGEDY OF JULIUS CAESAR,0,train
"an usurped beard. I say, put money in thy purse. It cannot be that Desdemona should long continue her love to the Moor-",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"land have I offer Of goodly thousands. But for all this, When I shall tread upon the tyrant's head, Or wear it on my",THE TRAGEDY OF MACBETH,1,train
"Madam, madam! Enter SILVIA above, at her window SILVIA. Who calls? EGLAMOUR. Your servant and your friend;",THE TWO GENTLEMEN OF VERONA,1,train
". Thy husband. EMILIA. That she was false to wedlock? OTHELLO. Ay, with Cassio. Nay, had she been true, If heaven would",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"r gold-bound brow, is like the first. A third is like the former. Filthy hags! Why do you show me this? A fourth! Start,",THE TRAGEDY OF MACBETH,0,train
"m. SIWARD. He's worth no more: They say he parted well and paid his score, And so God be with him! Here comes newer co",THE TRAGEDY OF MACBETH,1,train
"to fall out between twelve and one, you may take him at your pleasure; I will be near to second your attempt, and he sh",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"It cannot be. IAGO. It is merely a lust of the blood and a permission of the will. Come, be a man! Drown thyself? Drown c",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Alarums. Enter Macduff. MACDUFF. That way the noise is. Tyrant, show thy face! If thou best slain and with no stroke of",THE TRAGEDY OF MACBETH,1,train
"ng live you to think so! OTHELLO. And yet, how nature erring from itself- IAGO. Ay, there's the point, as- to be bold with y",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"OTHELLO. Had it pleased heaven To try me with affliction, had they rain'd All kinds of sores and sha",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"re left darkling. Lear. Are you our daughter? Gon. Come, sir, I would you would make use of that good wisdom Where",THE TRAGEDY OF KING LEAR,0,train
"e matter to illuminate So vile a thing as Caesar? But, O grief, Where hast thou led me? I perhaps speak this Before",THE TRAGEDY OF JULIUS CAESAR,0,train
"ive; Yet in the number I do know but one That unassailable holds on his rank, Unshaked of motion; and that I am he,",THE TRAGEDY OF JULIUS CAESAR,0,train
"grove of sycamore That westward rooteth from the city's side, So early walking did I see your son. Towards him I mad",THE TRAGEDY OF ROMEO AND JULIET,1,train
"yes upon her. So good night. My mind she has mated and amazed my sight. I think, but dare not speak. GENTLEWOMAN. Good",THE TRAGEDY OF MACBETH,1,train
"t PROTEUS and SILVIA JULIA. Host, will you go? HOST. By my halidom, I was fast asleep. JULIA. Pray you, where lies Sir Pro",THE TWO GENTLEMEN OF VERONA,1,train
th something rich about me. From that place I shall no leading need. Edg. Give me thy arm. Poor Tom shall lead thee.,THE TRAGEDY OF KING LEAR,0,train
"o sports, to wildness, and much company. TREBONIUS. There is no fear in him-let him not die, For he will live and laugh at",THE TRAGEDY OF JULIUS CAESAR,0,train
"ell us this: have you anything to take to? VALENTINE. Nothing but my fortune. THIRD OUTLAW. Know, then, that some of us are",THE TWO GENTLEMEN OF VERONA,0,train
"Enter Macbeth. How now, my lord? Why do you keep alone, Of sorriest fancies your companions making, Using",THE TRAGEDY OF MACBETH,1,train
o call timely on him; I have almost slipp'd the hour. MACBETH. I'll bring you to him. MACDUFF. I know this is a joyful t,THE TRAGEDY OF MACBETH,0,train
"with my letters to thy lord. Jul. Love give me strength! and strength shall help afford. Farewell, dear father.",THE TRAGEDY OF ROMEO AND JULIET,0,train
"IAGO. Who is't that cried? BIANCA. O my dear Cassio, my sweet Cassio! O Cassio, Cassio, Cassio! IAGO. O notable strum",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"ave little cause to say so. IAGO. Come on, come on. You are pictures out of doors, Bells in your parlors, wildcats in your",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
hat comes to tell you your daughter and the Moor are now making the beast with two backs. BRABANTIO. Thou are a villain.,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ive, or stay and die. Jul. Yond light is not daylight; I know it, I. It is some meteor that the sun exhales To be to t",THE TRAGEDY OF ROMEO AND JULIET,1,train
le's strength Will laugh a siege to scorn. Here let them lie Till famine and the ague eat them up. Were they not for,THE TRAGEDY OF MACBETH,1,train
"e banish'd men, that I have kept withal, Are men endu'd with worthy qualities; Forgive them what they have committed her",THE TWO GENTLEMEN OF VERONA,1,train
"ound to you. Exeunt. SCENE II. A room in the castle. Enter Othello, Iago, and Gentlemen. OTHELLO. These letters give,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"Exeunt SCENE II. Milan. Outside the DUKE'S palace, under SILVIA'S window Enter PROTEUS PROTEUS. Already have I been fal",THE TWO GENTLEMEN OF VERONA,0,train
"e tiny wit- With hey, ho, the wind and the rain- Must make content with his fortunes fit, For",THE TRAGEDY OF KING LEAR,1,train
"us says he was ambitious, And Brutus is an honorable man. You all did see that on the Lupercal I thrice presented hi",THE TRAGEDY OF JULIUS CAESAR,1,train
bers not these garments; nor I know not Where I did lodge last night. Do not laugh at me; For (as I am a man) I think,THE TRAGEDY OF KING LEAR,0,train
"RD WITCH. We'll answer. FIRST WITCH. Say, if thou'dst rather hear it from our mouths, Or from our masters'? MACBETH. Cal",THE TRAGEDY OF MACBETH,0,train
"unless the next word that thou speak'st Have some malignant power upon my life: If so, I pray thee breathe it in mine e",THE TWO GENTLEMEN OF VERONA,0,train
"apulet and his Wife [with others]. Cap. What should it be, that they so shriek abroad? Wife. The people in the street cry '",THE TRAGEDY OF ROMEO AND JULIET,0,train
ight. DESDEMONA. Tomorrow dinner then? OTHELLO. I shall not dine at home; I meet the captains at,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Stabs him. Young fry of treachery! SON. He has kill'd me, Mother. Run away, I pray you!",THE TRAGEDY OF MACBETH,0,train
"his deed. MESSALA. Mistrust of good success hath done this deed. O hateful error, melancholy's child, Why dost thou sh",THE TRAGEDY OF JULIUS CAESAR,0,train
"r love from him, Lest it should ravel and be good to none, You must provide to bottom it on me; Which must be done b",THE TWO GENTLEMEN OF VERONA,1,train
"with heart-sore sighs, one fading moment's mirth With twenty watchful, weary, tedious nights; If haply won, perhaps a ha",THE TWO GENTLEMEN OF VERONA,0,train
"ie upon a kiss. Falls on the bed, and dies. CASSIO. This did I fear, but thought he",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"n! Help, ho!- Lieutenant- sir- Montano- sir- Help, masters!- Here's a goodly watch indeed!",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"CIUS. I will, sir. Exit. BRUTUS. The exhalations whizzing in the air Give so much ligh",THE TRAGEDY OF JULIUS CAESAR,1,train
"'ll hardly win her. PROTEUS. Why, couldst thou perceive so much from her? SPEED. Sir, I could perceive nothing at all from h",THE TWO GENTLEMEN OF VERONA,0,train
"atch thy waking, and that very night Shall Romeo bear thee hence to Mantua. And this shall free thee from this present s",THE TRAGEDY OF ROMEO AND JULIET,0,train
"tyrant? CAITHNESS. Great Dunsinane he strongly fortifies. Some say he's mad; others, that lesser hate him, Do call it",THE TRAGEDY OF MACBETH,0,train
"lieutenant. CASSIO. Ay, but, by your leave, not before me; the lieutenant is to be saved before the ancient. Let's have n",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"d. Enter Tybalt. Ben. Here comes the furious Tybalt back again. Rom. Alive in triumph, and Mercutio",THE TRAGEDY OF ROMEO AND JULIET,0,train
"ot Cassio's kisses on her lips. He that is robb'd, not wanting what is stol'n, Let him not know't and he's not robb'd at",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
r'd like an egg; but thou dost breathe; Hast heavy substance; bleed'st not; speak'st; art sound. Ten masts at each mak,THE TRAGEDY OF KING LEAR,0,train
"to his foe suppos'd he must complain, And she steal love's sweet bait from fearful hooks. Being held a foe, he may not",THE TRAGEDY OF ROMEO AND JULIET,1,train
"n hate for Silvia, that is gone for love. Exit SCENE III. The frontiers of Mantua. The forest Enter OUTLAWS with",THE TWO GENTLEMEN OF VERONA,0,train
"icular assurance have your satisfaction, and that without any further delay than this very evening. Glou. He cannot",THE TRAGEDY OF KING LEAR,0,train
Jul. Speak'st thou this from thy heart? Nurse. And from my soul too; else beshrew them both. Jul. Amen! Nurse. What? J,THE TRAGEDY OF ROMEO AND JULIET,0,train
"leaves you. I know you what you are; And, like a sister, am most loath to call Your faults as they are nam'd. Use well",THE TRAGEDY OF KING LEAR,1,train
"t for a wayward son, Spiteful and wrathful, who, as others do, Loves for his own ends, not for you. But make amends",THE TRAGEDY OF MACBETH,1,train
"and lightning. Enter, from opposite sides, Casca, with his sword drawn, and Cicero. CICERO. Good even, Casca. Brought you C",THE TRAGEDY OF JULIUS CAESAR,1,train
"his back, Looks in the clouds, scorning the base degrees By which he did ascend. So Caesar may; Then, lest he may,",THE TRAGEDY OF JULIUS CAESAR,0,train
"nd not stand to; in conclusion, equivocates him in a sleep, and giving him the lie, leaves him. MACDUFF. I believe drink g",THE TRAGEDY OF MACBETH,0,train
"e of sense possesses, And find I am alone felicitate In your dear Highness' love. Cor. [aside] Then poor Cordelia!",THE TRAGEDY OF KING LEAR,0,train
"Slain by his servant, going to put out The other eye of Gloucester. Alb. Gloucester's eyes? Gent. A servant that he",THE TRAGEDY OF KING LEAR,1,train
"MACBETH. If it were done when 'tis done, then 'twere well It were done quickly. If the assassination Could trammel up",THE TRAGEDY OF MACBETH,0,train
"Of men's impossibility, have preserv'd thee. Glou. I do remember now. Henceforth I'll bear Affliction till it do cr",THE TRAGEDY OF KING LEAR,0,train
"No more of that; I have noted it well. Go you and tell my daughter I would speak with her. [Exit Knight.] Go you, call",THE TRAGEDY OF KING LEAR,0,train
"'ll mutiny. FIRST CITIZEN. We'll burn the house of Brutus. THIRD CITIZEN. Away, then! Come, seek the conspirators. ANTONY.",THE TRAGEDY OF JULIUS CAESAR,0,train
"aw, you rogue, or I'll so carbonado your shanks! Draw, you rascal! Come your ways! Osw. Help, ho! murther! help! Kent.",THE TRAGEDY OF KING LEAR,0,train
"benediction, turn'd her To foreign casualties, gave her dear rights To his dog-hearted daughters- these things sting",THE TRAGEDY OF KING LEAR,0,train
"be fit that, sons at perfect age, and fathers declining, the father should be as ward to the son, and the son manage h",THE TRAGEDY OF KING LEAR,0,train
"and be gone. Rom. Give me a torch. I am not for this ambling. Being but heavy, I will bear the light. Mer. Nay, gentle",THE TRAGEDY OF ROMEO AND JULIET,1,train
"this? Cor. Ay, good my lord. Lear. So young, and so untender? Cor. So young, my lord, and true. Lear. Let it be so! thy",THE TRAGEDY OF KING LEAR,1,train
"if thou wert the noblest of thy strain, Young man, thou couldst not die more honorable. CASSIUS. A peevish school boy, wor",THE TRAGEDY OF JULIUS CAESAR,1,train
"thou art, If any of my kinsmen find thee here. Rom. With love's light wings did I o'erperch these walls; For stony lim",THE TRAGEDY OF ROMEO AND JULIET,1,train
"my, Will change to virtue and to worthiness. CASSIUS. Him and his worth and our great need of him You have right well",THE TRAGEDY OF JULIUS CAESAR,0,train
"no man's pleasure, Enter Romeo. Tyb. Well, peace be with you, sir. Here comes my man. Mer. But I'l",THE TRAGEDY OF ROMEO AND JULIET,0,train
e on their lords Do well thrive by them; and when they have lined their coats Do themselves homage. These fellows have s,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"n to make bold withal, and, as you shall use me hereafter, dry-beat the rest of the eight. Will you pluck your sword out of",THE TRAGEDY OF ROMEO AND JULIET,0,train
"Exit Cassio. How is it, general? Have you not hurt your head? OTHELLO. Dost thou mock me? IAGO.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"e that of me, my friend, who have the power To seal th' accuser's lips. Get thee glass eyes And, like a scurvy politic",THE TRAGEDY OF KING LEAR,1,train
"'EDGAR.' Hum! Conspiracy? 'Sleep till I wak'd him, you should enjoy half his revenue.' My son E",THE TRAGEDY OF KING LEAR,1,train
"ght, more light!- For shame! I'll make you quiet; what!- Cheerly, my hearts! Tyb. Patience perforce with wilful choler mee",THE TRAGEDY OF ROMEO AND JULIET,1,train
lb. Let's then determine With th' ancient of war on our proceeding. Edm. I shall attend you presently at your tent. Reg,THE TRAGEDY OF KING LEAR,1,train
"erceive my fear of this, Knowing that tender youth is soon suggested, I nightly lodge her in an upper tow'r, The key",THE TWO GENTLEMEN OF VERONA,1,train
"r which my mother gave me Makes me forgetful? BRUTUS. Yes, Cassius, and from henceforth, When you are overearnest with",THE TRAGEDY OF JULIUS CAESAR,1,train
"ight And tempt the rheumy and unpurged air To add unto his sickness? No, my Brutus, You have some sick offense withi",THE TRAGEDY OF JULIUS CAESAR,0,train
"Lady. Marry, my child, early next Thursday morn The gallant, young, and noble gentleman, The County Paris, at Saint Pe",THE TRAGEDY OF ROMEO AND JULIET,0,train
"ake such children. Corn. See't shalt thou never. Fellows, hold the chair. Upon these eyes of thine I'll set my foot. Gl",THE TRAGEDY OF KING LEAR,1,train
ome out o' th' storm. [Exeunt.] ACT III. Scene I. A heath. Storm still. Enter Kent and a Gentleman at several door,THE TRAGEDY OF KING LEAR,1,train
"th the safer. Where we are There's daggers in men's smiles; the near in blood, The nearer bloody. MALCOLM. This murthe",THE TRAGEDY OF MACBETH,1,train
"ected with their manners, Shows like a riotous inn. Epicurism and lust Make it more like a tavern or a brothel Th",THE TRAGEDY OF KING LEAR,1,train
