text,title,label,type
"he is, full of regard and honor. BRUTUS. He is not doubted. A word, Lucilius, How he received you. Let me be resolved.",THE TRAGEDY OF JULIUS CAESAR,0,train
"ear. I thank thee, fellow. Thou serv'st me, and I'll love thee. Kent. Come, sir, arise, away! I'll teach you differences. Away",THE TRAGEDY OF KING LEAR,0,train
the churchyard. Chief Watch. Hold him in safety till the Prince come hither. Enter Friar [Laurence] and another Wat,THE TRAGEDY OF ROMEO AND JULIET,0,train
"od's hat, old Dunne has been moyerd in a slough in Brickhill-lane, a plague found it; yonder is such abomination weather as neve",Sir John Oldcastle by Shakespeare,1,train
"s that my two sisters Have in thy reverence made! Kent. Kind and dear princess! Cor. Had you not been their father, the",THE TRAGEDY OF KING LEAR,0,train
"tty in another, By your owne vertues infinite. HIPPOLITA. By valour, By all the chaste nights I have ever pleasd you. THESEUS",The Two Noble Kinsmen by Shakespeare,1,train
was coming from this churchyard side. Chief Watch. A great suspicion! Stay the friar too. Enter the Prince [and,THE TRAGEDY OF ROMEO AND JULIET,0,train
"HARPOOLE. I beseech you, good my lord of Rochester, be favourable to my lord and master. COBHAM. The inner rooms be very hot",Sir John Oldcastle by Shakespeare,1,train
"tery That hast deceiv'd so many with thy vows? Return, return, and make thy love amends. For me, by this pale queen",THE TWO GENTLEMEN OF VERONA,0,train
"trot by. Storm still. Lear. Why, thou wert better in thy grave than to ans",THE TRAGEDY OF KING LEAR,0,train
"dly golden age. Now, Bremo, for so I hear thee called, if men which lived tofore as thou dost now, Wily in wood, addicted all to",Locrine Mucedorus by Shakespeare,1,train
"nacy: his majesty Hath only sent you prisoner to your house; But, if you now refuse for to subscribe, A stricter course will fo",Sir Thomas More by Shakespeare,1,train
"wench t'is. There was a time When yong men went a hunting, and a wood, And a broade Beech: and thereby hangs a tale:--heigh ho",The Two Noble Kinsmen by Shakespeare,1,train
"on is there That does command my Rapier from my hip To dangle't in my hand, or to go tip toe Before the streete be foule? Eithe",The Two Noble Kinsmen by Shakespeare,1,train
", heaven forgive us! OTHELLO. I cry you mercy then; I took you for that cunning whore of Venice",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"nce of the official release dates, leaving time for better editing. Please be encouraged to tell us about any error or correctio",The Merry Devill of Edmonton by Shakespeare,1,train
"LADY MACDUFF. Whither should I fly? I have done no harm. But I remember now I am in this earthly world, where to do har",THE TRAGEDY OF MACBETH,0,train
"m her.] HUSBAND. Brat, thou shalt not live to shame thy house! WIFE. Oh heaven! [She's hurt and sinks down.] HUSBAND. And pe",A Yorkshire Tragedy by Shakespeare,1,train
"t is impossible to bear it out. Enter a third Gentleman. THIRD GENTLEMAN. News, lads! Our wars are do",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"DCASTLE.""",Sir John Oldcastle by Shakespeare,1,train
"ted month. A preliminary version may often be posted for suggestion, comment and editing by those who wish to do so. Most peop",A Yorkshire Tragedy by Shakespeare,1,train
"and a sweet fool? Lear. No, lad; teach me. Fool. That lord that counsell'd thee To give away thy land,",THE TRAGEDY OF KING LEAR,0,train
"best I must be contented. MANVILLE. Well, Elner, farewell. Only thus much, I pray: make all things in a readi",Fair Em by Shakespeare,1,train
"Why, sweet Othello? OTHELLO. Devil! Strikes her. DESDEMONA. I have not deserve",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"lio, stay with me; the rest begone. [Exeunt.] [Enter William, and Demarch with other attendants.] WILLIAM.",Fair Em by Shakespeare,1,train
"d these many days I have not seen him, which hath made me marvel at his long absence. But, father, are you assured",Fair Em by Shakespeare,1,train
"le to those affections, Those joyes, greifes, angers, feares, my friend shall suffer? PALAMON. Ye may be. ARCITE. Why, then,",The Two Noble Kinsmen by Shakespeare,1,train
"nless that husband send it me from heaven By leaving earth? Comfort me, counsel me. Alack, alack, that heaven should pra",THE TRAGEDY OF ROMEO AND JULIET,0,train
"Now can I break my fast, dine, sup, and sleep, Upon the very naked name of love. PROTEUS. Enough; I read your fortune",THE TWO GENTLEMEN OF VERONA,0,train
"ound, A Falser neu'r seem'd friend: This is the man Was begd and banish'd; this is he contemnes thee And what thou dar'st doe, a",The Two Noble Kinsmen by Shakespeare,1,train
"is is a pretty colour, wilt not doe Rarely upon a Skirt, wench? WOMAN. Deinty, Madam. ARCITE. Cosen, Cosen, how doe you, Sir",The Two Noble Kinsmen by Shakespeare,1,train
"r: [1] Only give exact copies of it. Among other things, this requires that you do not remove, alter or modify the",The Two Noble Kinsmen by Shakespeare,1,train
"ss? Sblood! if thy seal were as broad as the lead that covers Rochester church, thou shouldst eat it. SUMNER. O, I am almost c",Sir John Oldcastle by Shakespeare,1,train
"us' face, With sable mantles covering all the earth, Now flies abroad amid the cheerful day, Foretelling some unwonted misery. T",Locrine Mucedorus by Shakespeare,1,train
sius' legions are by Antony. TITINIUS. These tidings would well comfort Cassius. MESSALA. Where did you leave him? TITINIU,THE TRAGEDY OF JULIUS CAESAR,0,train
"xeunt SCENE III. Verona. ANTONIO'S house Enter ANTONIO and PANTHINO ANTONIO. Tell me, Panthino, what sad talk was that",THE TWO GENTLEMEN OF VERONA,0,train
"that thy bent of love be honourable, Thy purpose marriage, send me word to-morrow, By one that I'll procure to come to t",THE TRAGEDY OF ROMEO AND JULIET,0,train
"as can be bought for gold. Be merry, wench, the malt-man comes on Monday. DOLL. You might have left me at Cobham, until you ha",Sir John Oldcastle by Shakespeare,1,train
"ter, lead her in, the utter overthrow of poor Goddards joy and only solace. [Exit the Miller, Trotter and Em.]",Fair Em by Shakespeare,1,train
"Do you triumph, Roman? Do you triumph? CASSIO. I marry her! What? A customer! I prithee, bear some charity to my wit; do",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ous pleasure? MACBETH. What news more? SEYTON. All is confirm'd, my lord, which was reported. MACBETH. I'll fight, 'til fr",THE TRAGEDY OF MACBETH,0,train
y back o'er the dirt. Thou hadst little wit in thy bald crown when thou gav'st thy golden one away. If I speak like myself,THE TRAGEDY OF KING LEAR,0,train
"d varlet art thou, to deny thou knowest me! Is it two days ago since I beat thee and tripp'd up thy heels before the K",THE TRAGEDY OF KING LEAR,0,train
"n I shall quit you. ARCITE. Defy me in these faire termes, and you show More then a Mistris to me, no more anger As you love a",The Two Noble Kinsmen by Shakespeare,1,train
"ch a courage would have sought her death? And for because this River was the place Where little Sabren resolutely died, Sabren f",Locrine Mucedorus by Shakespeare,1,train
"s. **Welcome To The World of Free Plain Vanilla Electronic Texts** **Etexts Readable By Both Humans and By Computers, Since 1",Locrine Mucedorus by Shakespeare,1,train
orks better. Example FTP session: ftp sunsite.unc.edu login: anonymous password: your@login cd pub/docs/books/gutenberg cd ete,Locrine Mucedorus by Shakespeare,1,train
"That carries anger as the flint bears fire, Who, much enforced, shows a hasty spark And straight is cold again. CA",THE TRAGEDY OF JULIUS CAESAR,0,train
", man; I was sent to call thee. LAUNCE. Sir, call me what thou dar'st. PANTHINO. Will thou go? LAUNCE. Well, I will go.",THE TWO GENTLEMEN OF VERONA,0,train
"th a man; and I to spite my Sisters vow the more, have entertained a suitor already, a fine gallant Knight of the last Feather:",The Puritaine Widdow by Shakespeare,1,train
e it me; And Julia herself have brought it hither. PROTEUS. How! Julia! JULIA. Behold her that gave aim to all thy oaths,THE TWO GENTLEMEN OF VERONA,0,train
"s agreement, and any volunteers associated with the production, promotion and distribution of Project Gutenberg-tm electronic wo",Fair Em by Shakespeare,1,train
"eks not me; therefore, I am no sheep. PROTEUS. The sheep for fodder follow the shepherd; the shepherd for food follows",THE TWO GENTLEMEN OF VERONA,0,train
"on seek your life? He whom my father nam'd? Your Edgar? Glou. O lady, lady, shame would have it hid! Reg. Was he not co",THE TRAGEDY OF KING LEAR,0,train
"anckes, Sir. Remember me To our all royall Brother, for whose speede The great Bellona ile sollicite; and Since in our terrene",The Two Noble Kinsmen by Shakespeare,1,train
"the other day talking on the sea bank with certain Venetians, and thither comes the bauble, and, by this hand, she falls",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"sites. To go directly to the etext collections, use FTP or any Web browser to visit a Project Gutenberg mirror (mirror sites ar",Sir John Oldcastle by Shakespeare,1,train
"s a tale, sir? CLOWN. Marry, sir, by many a wind instrument that I know. But, masters, here's money for you; and the gener",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"y, an thou canst not smile as the wind sits, thou'lt catch cold shortly. There, take my coxcomb! Why, this fellow hath",THE TRAGEDY OF KING LEAR,0,train
"m the bottom of these miseries, From all that fortune can inflict upon us, I see two comforts rysing, two meere blessings, If th",The Two Noble Kinsmen by Shakespeare,1,train
"kind lord; God send us merry meeting! MORE. Amen, my lord. SURREY. Farewell, dear friend; I hope your safe return. MORE. My l",Sir Thomas More by Shakespeare,1,train
"field near London. King Henry's camp. [Enter King Henry, Suffolk, Huntington, and two with lights.] KING. My lords of Suffolk",Sir John Oldcastle by Shakespeare,1,train
"nt. This is dear mercy, and thou seest it not. Rom. 'Tis torture, and not mercy. Heaven is here, Where Juliet lives; a",THE TRAGEDY OF ROMEO AND JULIET,0,train
"if you will give me time. KING. Wilt thou? My lords, will you be his sureties? HUNTINGTON. That when he robs again, he shall",Sir John Oldcastle by Shakespeare,1,train
"with feet. This prophecy Merlin shall make, for I live before his time. Exit. Scene III. Gloucester's Castle. Enter Gl",THE TRAGEDY OF KING LEAR,0,train
"See here she comes of her self. WIFE. Oh my sweet Husband, my dear distressed husband, Now in the hands of unrelenting laws! M",A Yorkshire Tragedy by Shakespeare,1,train
"rid my hands of them. All this I did to keep my Manvilles love, Which he unkindly seeks for to reward. MANVILLE.",Fair Em by Shakespeare,1,train
"ly. STRUMBO. Oh my sweet and pigsney, the fecundity of my ingenie is not so great, that may declare unto you the sorrowful sobs",Locrine Mucedorus by Shakespeare,1,train
"solution of the world, till the last general Bon-fire, when all the earth shall melt into nothing and the Seas scald their finny",The Puritaine Widdow by Shakespeare,1,train
"hus from my lips, by thine my sin is purg'd. [Kisses her.] Jul. Then have my lips the sin that they have took. Rom. Sin fro",THE TRAGEDY OF ROMEO AND JULIET,0,train
"w night, and stoa her, And all's made up againe. 3. COUNTREYMAN I, doe but put a feskue in her fist, and you shall see her Tak",The Two Noble Kinsmen by Shakespeare,1,train
"strange savour? PYE. As all prisons have: smells of sundry wretches, Who, tho departed, leave their scents behind 'em. By Gold",The Puritaine Widdow by Shakespeare,1,train
"Valingford, as I heard them named, Oft times resort to see and to be seen Walking the street fast by thy fathers door,",Fair Em by Shakespeare,1,train
"exile also let me live-- On this condition, shepherd, thou canst love. MUCEDORUS. No longer love, no longer let me live! AMAD",Locrine Mucedorus by Shakespeare,1,train
"'s done. HARPOOLE. Ha, Doll, thou hast a sweet pair of lips, by the mass. DOLL. Truly you are a most sweet old man, as ever I",Sir John Oldcastle by Shakespeare,1,train
"ith party colored flowers, Do yield sweet contentation to my mind. The airy hills enclosed with shady groves, The groves repleni",Locrine Mucedorus by Shakespeare,1,train
"re off crosse her, one of 'em I knew to be your brother; where she staid, And fell, scarce to be got away: I left them with her,",The Two Noble Kinsmen by Shakespeare,1,train
"what, mistress! Juliet! Fast, I warrant her, she. Why, lamb! why, lady! Fie, you slug-abed! Why, love, I say! madam! sw",THE TRAGEDY OF ROMEO AND JULIET,0,train
"make recount, Of that which hath been said, here he shall read [Enter Cobham.] Our minds at large, and what we crave of him.",Sir John Oldcastle by Shakespeare,1,train
HSAYER. Caesar! CAESAR. Ha! Who calls? CASCA. Bid every noise be still. Peace yet again! CAESAR. Who is it in the press th,THE TRAGEDY OF JULIUS CAESAR,0,train
", sir, I bid you give ear to my words. MOUSE. I tell you I will not be made a curtall for no man's pleasure. SEGASTO. I tell t",Locrine Mucedorus by Shakespeare,1,train
"Macduff lives in disgrace. Sir, can you tell Where he bestows himself? LORD. The son of Duncan, From whom this tyrant",THE TRAGEDY OF MACBETH,0,train
"ILIA. Canst not thou worke such flowers in silke, wench? WOMAN. Yes. EMILIA. Ile have a gowne full of 'em, and of these; Th",The Two Noble Kinsmen by Shakespeare,1,train
